moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_moon_au,light_travel_min,ingress_prec_s,egress_prec_s
ganymede,2460262.800533766,A.D. 2023-11-14 07:12:46.12 TDB,2460262.883204377,A.D. 2023-11-14 09:11:48.86 TDB,119.0457,2460262.841869072,4.01344803,33.378829,0.0086,0.0086
ganymede,2460269.967746552,A.D. 2023-11-21 11:13:33.30 TDB,2460270.050135084,A.D. 2023-11-21 13:12:11.67 TDB,118.6395,2460270.008940818,4.04870867,33.672083,0.0086,0.0086
ganymede,2460277.135296538,A.D. 2023-11-28 15:14:49.62 TDB,2460277.217365676,A.D. 2023-11-28 17:13:00.39 TDB,118.1796,2460277.176331107,4.09873367,34.088129,0.0086,0.0086
ganymede,2460284.303019334,A.D. 2023-12-05 19:16:20.87 TDB,2460284.384833621,A.D. 2023-12-05 21:14:09.62 TDB,117.8126,2460284.343926477,4.16243313,34.617901,0.0086,0.0086
ganymede,2460291.470732546,A.D. 2023-12-12 23:17:51.29 TDB,2460291.552322469,A.D. 2023-12-13 01:15:20.66 TDB,117.4895,2460291.511527508,4.23854949,35.250941,0.0086,0.0086
ganymede,2460298.638232717,A.D. 2023-12-20 03:19:03.31 TDB,2460298.719613100,A.D. 2023-12-20 05:16:14.57 TDB,117.1878,2460298.678922909,4.32552283,35.974276,0.0086,0.0086
ganymede,2460305.805477296,A.D. 2023-12-27 07:19:53.24 TDB,2460305.886719157,A.D. 2023-12-27 09:16:52.54 TDB,116.9883,2460305.846098226,4.42155051,36.772914,0.0086,0.0086
ganymede,2460312.972550791,A.D. 2024-01-03 11:20:28.39 TDB,2460313.053595832,A.D. 2024-01-03 13:17:10.68 TDB,116.7049,2460313.013073311,4.52489526,37.632406,0.0086,0.0086
ganymede,2460320.139662554,A.D. 2024-01-10 15:21:06.84 TDB,2460320.220589848,A.D. 2024-01-10 17:17:38.96 TDB,116.5353,2460320.180126201,4.63386140,38.538650,0.0086,0.0086
ganymede,2460327.307120812,A.D. 2024-01-17 19:22:15.24 TDB,2460327.387896757,A.D. 2024-01-17 21:18:34.28 TDB,116.3174,2460327.347508784,4.74667441,39.476887,0.0086,0.0086
ganymede,2460334.474752656,A.D. 2024-01-24 23:23:38.63 TDB,2460334.555442229,A.D. 2024-01-25 01:19:50.21 TDB,116.1930,2460334.515097442,4.86154444,40.432232,0.0086,0.0086
ganymede,2460341.642362397,A.D. 2024-02-01 03:25:00.11 TDB,2460341.723000398,A.D. 2024-02-01 05:21:07.23 TDB,116.1187,2460341.682681398,4.97692211,41.391799,0.0086,0.0086
ganymede,2460348.809749522,A.D. 2024-02-08 07:26:02.36 TDB,2460348.890348274,A.D. 2024-02-08 09:22:06.09 TDB,116.0622,2460348.850048898,5.09138893,42.343791,0.0086,0.0086
ganymede,2460355.976889423,A.D. 2024-02-15 11:26:43.25 TDB,2460356.057521610,A.D. 2024-02-15 13:22:49.87 TDB,116.1103,2460356.017205517,5.20351674,43.276329,0.0086,0.0086
ganymede,2460363.143891723,A.D. 2024-02-22 15:27:12.24 TDB,2460363.224497269,A.D. 2024-02-22 17:23:16.56 TDB,116.0720,2460363.184194496,5.31197856,44.178379,0.0086,0.0086
ganymede,2460370.310954629,A.D. 2024-02-29 19:27:46.48 TDB,2460370.391612555,A.D. 2024-02-29 21:23:55.32 TDB,116.1474,2460370.351283592,5.41571339,45.041115,0.0086,0.0086
ganymede,2460377.478367260,A.D. 2024-03-07 23:28:50.93 TDB,2460377.559047895,A.D. 2024-03-08 01:25:01.74 TDB,116.1801,2460377.518707578,5.51378169,45.856724,0.0086,0.0086
ganymede,2460384.645949554,A.D. 2024-03-15 03:30:10.04 TDB,2460384.726716513,A.D. 2024-03-15 05:26:28.31 TDB,116.3044,2460384.686333034,5.60521895,46.617185,0.0086,0.0086
ganymede,2460391.813495419,A.D. 2024-03-22 07:31:26.00 TDB,2460391.894385993,A.D. 2024-03-22 09:27:54.95 TDB,116.4824,2460391.853940706,5.68918471,47.315506,0.0086,0.0086
ganymede,2460398.980806654,A.D. 2024-03-29 11:32:21.69 TDB,2460399.061829184,A.D. 2024-03-29 13:29:02.04 TDB,116.6724,2460399.021317919,5.76508949,47.946787,0.0086,0.0086
ganymede,2460406.147876746,A.D. 2024-04-05 15:32:56.55 TDB,2460406.229104130,A.D. 2024-04-05 17:29:54.60 TDB,116.9674,2460406.188490438,5.83241458,48.506713,0.0086,0.0086
ganymede,2460413.314838750,A.D. 2024-04-12 19:33:22.07 TDB,2460413.396210503,A.D. 2024-04-12 21:30:32.59 TDB,117.1753,2460413.355524627,5.89061474,48.990749,0.0086,0.0086
ganymede,2460420.481878313,A.D. 2024-04-19 23:33:54.29 TDB,2460420.563472200,A.D. 2024-04-20 01:31:24.00 TDB,117.4952,2460420.522675256,5.93926637,49.395372,0.0086,0.0086
ganymede,2460427.649261501,A.D. 2024-04-27 03:34:56.19 TDB,2460427.731051659,A.D. 2024-04-27 05:32:42.86 TDB,117.7778,2460427.690156580,5.97816433,49.718877,0.0086,0.0086
ganymede,2460434.816803631,A.D. 2024-05-04 07:36:11.83 TDB,2460434.898850518,A.D. 2024-05-04 09:34:20.68 TDB,118.1475,2460434.857827074,6.00712279,49.959717,0.0086,0.0086
ganymede,2460441.984291427,A.D. 2024-05-11 11:37:22.78 TDB,2460442.066632967,A.D. 2024-05-11 13:35:57.09 TDB,118.5718,2460442.025462197,6.02591059,50.115970,0.0086,0.0086
ganymede,2460449.151529088,A.D. 2024-05-18 15:38:12.11 TDB,2460449.234168204,A.D. 2024-05-18 17:37:12.13 TDB,119.0003,2460449.192848646,6.03443944,50.186902,0.0086,0.0086
ganymede,2460456.318529767,A.D. 2024-05-25 19:38:40.97 TDB,2460456.401537725,A.D. 2024-05-25 21:38:12.86 TDB,119.5315,2460456.360033746,6.03279782,50.173250,0.0086,0.0086
ganymede,2460463.485449296,A.D. 2024-06-01 23:39:02.82 TDB,2460463.568766048,A.D. 2024-06-02 01:39:01.39 TDB,119.9761,2460463.527107672,6.02107437,50.075749,0.0086,0.0086
ganymede,2460470.652458888,A.D. 2024-06-09 03:39:32.45 TDB,2460470.736159116,A.D. 2024-06-09 05:40:04.15 TDB,120.5283,2460470.694309002,5.99929700,49.894632,0.0086,0.0086
ganymede,2460477.819797661,A.D. 2024-06-16 07:40:30.52 TDB,2460477.903857945,A.D. 2024-06-16 09:41:33.33 TDB,121.0468,2460477.861827803,5.96765790,49.631497,0.0086,0.0086
ganymede,2460484.987278816,A.D. 2024-06-23 11:41:40.89 TDB,2460485.071753823,A.D. 2024-06-23 13:43:19.53 TDB,121.6440,2460485.029516319,5.92649920,49.289191,0.0086,0.0086
ganymede,2460492.154682847,A.D. 2024-06-30 15:42:44.60 TDB,2460492.239608485,A.D. 2024-06-30 17:45:02.17 TDB,122.2929,2460492.197145666,5.87614276,48.870389,0.0086,0.0086
ganymede,2460499.321815762,A.D. 2024-07-07 19:43:24.88 TDB,2460499.407187695,A.D. 2024-07-07 21:46:21.02 TDB,122.9356,2460499.364501729,5.81687782,48.377498,0.0086,0.0086
ganymede,2460506.488713081,A.D. 2024-07-14 23:43:44.81 TDB,2460506.574598874,A.D. 2024-07-15 01:47:25.34 TDB,123.6755,2460506.531655977,5.74917625,47.814441,0.0086,0.0086
ganymede,2460513.655554103,A.D. 2024-07-22 03:43:59.87 TDB,2460513.741894548,A.D. 2024-07-22 05:48:19.69 TDB,124.3302,2460513.698724326,5.67365409,47.186342,0.0086,0.0086
ganymede,2460520.822494011,A.D. 2024-07-29 07:44:23.48 TDB,2460520.909358528,A.D. 2024-07-29 09:49:28.58 TDB,125.0849,2460520.865926269,5.59088991,46.498014,0.0086,0.0086
ganymede,2460527.989742695,A.D. 2024-08-05 11:45:13.77 TDB,2460528.077107905,A.D. 2024-08-05 13:51:02.12 TDB,125.8059,2460528.033425300,5.50147067,45.754336,0.0086,0.0086
ganymede,2460535.157112380,A.D. 2024-08-12 15:46:14.51 TDB,2460535.245024188,A.D. 2024-08-12 17:52:50.09 TDB,126.5930,2460535.201068284,5.40620669,44.962050,0.0086,0.0086
ganymede,2460542.324376244,A.D. 2024-08-19 19:47:06.11 TDB,2460542.412865851,A.D. 2024-08-19 21:54:31.61 TDB,127.4250,2460542.368621048,5.30604975,44.129070,0.0086,0.0086
ganymede,2460549.491341641,A.D. 2024-08-26 23:47:31.92 TDB,2460549.580395901,A.D. 2024-08-27 01:55:46.21 TDB,128.2381,2460549.535868770,5.20193249,43.263153,0.0086,0.0086
ganymede,2460556.658068143,A.D. 2024-09-03 03:47:37.09 TDB,2460556.747749096,A.D. 2024-09-03 05:56:45.52 TDB,129.1406,2460556.702908619,5.09483871,42.372481,0.0086,0.0086
ganymede,2460563.824758733,A.D. 2024-09-10 07:47:39.15 TDB,2460563.915008196,A.D. 2024-09-10 09:57:36.71 TDB,129.9592,2460563.869883465,4.98601237,41.467400,0.0086,0.0086
ganymede,2460570.991552890,A.D. 2024-09-17 11:47:50.17 TDB,2460571.082433823,A.D. 2024-09-17 13:58:42.28 TDB,130.8685,2460571.036993356,4.87681989,40.559274,0.0086,0.0086
ganymede,2460578.158633498,A.D. 2024-09-24 15:48:25.93 TDB,2460578.250121448,A.D. 2024-09-24 18:00:10.49 TDB,131.7426,2460578.204377473,4.76861311,39.659346,0.0086,0.0086
ganymede,2460585.325815053,A.D. 2024-10-01 19:49:10.42 TDB,2460585.417946387,A.D. 2024-10-01 22:01:50.57 TDB,132.6691,2460585.371880719,4.66284451,38.779695,0.0086,0.0086
ganymede,2460592.492865618,A.D. 2024-10-08 23:49:43.59 TDB,2460592.585666420,A.D. 2024-10-09 02:03:21.58 TDB,133.6332,2460592.539266019,4.56121221,37.934445,0.0086,0.0086
ganymede,2460599.659596325,A.D. 2024-10-16 03:49:49.12 TDB,2460599.753045160,A.D. 2024-10-16 06:04:23.10 TDB,134.5663,2460599.706320743,4.46547409,37.138216,0.0086,0.0086
ganymede,2460606.826091929,A.D. 2024-10-23 07:49:34.34 TDB,2460606.920245348,A.D. 2024-10-23 10:05:09.20 TDB,135.5809,2460606.873168639,4.37728399,36.404761,0.0086,0.0086
ganymede,2460613.992578029,A.D. 2024-10-30 11:49:18.74 TDB,2460614.087379999,A.D. 2024-10-30 14:05:49.63 TDB,136.5148,2460614.039979014,4.29834039,35.748207,0.0086,0.0086
ganymede,2460621.159179237,A.D. 2024-11-06 15:49:13.09 TDB,2460621.254686533,A.D. 2024-11-06 18:06:44.92 TDB,137.5305,2460621.206932886,4.23041445,35.183284,0.0086,0.0086
ganymede,2460628.326053481,A.D. 2024-11-13 19:49:31.02 TDB,2460628.422240229,A.D. 2024-11-13 22:08:01.56 TDB,138.5089,2460628.374146855,4.17510841,34.723318,0.0086,0.0086
ganymede,2460635.493017402,A.D. 2024-11-20 23:49:56.70 TDB,2460635.589910630,A.D. 2024-11-21 02:09:28.28 TDB,139.5262,2460635.541464016,4.13369503,34.378893,0.0086,0.0086
ganymede,2460642.659833647,A.D. 2024-11-28 03:50:09.63 TDB,2460642.757454956,A.D. 2024-11-28 06:10:44.11 TDB,140.5747,2460642.708644302,4.10726964,34.159120,0.0086,0.0086
ganymede,2460649.826318046,A.D. 2024-12-05 07:49:53.88 TDB,2460649.924639477,A.D. 2024-12-05 10:11:28.85 TDB,141.5829,2460649.875478762,4.09669507,34.071174,0.0086,0.0086
ganymede,2460656.992578417,A.D. 2024-12-12 11:49:18.78 TDB,2460657.091652575,A.D. 2024-12-12 14:11:58.78 TDB,142.6668,2460657.042115496,4.10234781,34.118186,0.0086,0.0086
ganymede,2460664.158861829,A.D. 2024-12-19 15:48:45.66 TDB,2460664.258636421,A.D. 2024-12-19 18:12:26.19 TDB,143.6754,2460664.208749125,4.12409394,34.299043,0.0086,0.0086
ganymede,2460671.325278453,A.D. 2024-12-26 19:48:24.06 TDB,2460671.425805056,A.D. 2024-12-26 22:13:09.56 TDB,144.7583,2460671.375541754,4.16151212,34.610241,0.0086,0.0086
ganymede,2460678.491963182,A.D. 2025-01-02 23:48:25.62 TDB,2460678.593214619,A.D. 2025-01-03 02:14:13.74 TDB,145.8021,2460678.542588901,4.21386167,35.045619,0.0086,0.0086
ganymede,2460685.658734696,A.D. 2025-01-10 03:48:34.68 TDB,2460685.760729443,A.D. 2025-01-10 06:15:27.02 TDB,146.8724,2460685.709732070,4.27993702,35.595151,0.0086,0.0086
ganymede,2460692.825352218,A.D. 2025-01-17 07:48:30.43 TDB,2460692.928108328,A.D. 2025-01-17 10:16:28.56 TDB,147.9688,2460692.876730273,4.35820988,36.246126,0.0086,0.0086
ganymede,2460699.991636730,A.D. 2025-01-24 11:47:57.41 TDB,2460700.095121202,A.D. 2025-01-24 14:16:58.47 TDB,149.0176,2460700.043378966,4.44711248,36.985507,0.0086,0.0086
ganymede,2460707.157715193,A.D. 2025-01-31 15:47:06.59 TDB,2460707.261977617,A.D. 2025-01-31 18:17:14.87 TDB,150.1379,2460707.209846405,4.54496780,37.799345,0.0086,0.0086
ganymede,2460714.323854657,A.D. 2025-02-07 19:46:21.04 TDB,2460714.428847019,A.D. 2025-02-07 22:17:32.38 TDB,151.1890,2460714.376350838,4.64991690,38.672180,0.0086,0.0086
ganymede,2460721.490149238,A.D. 2025-02-14 23:45:48.89 TDB,2460721.595918678,A.D. 2025-02-15 02:18:07.37 TDB,152.3080,2460721.543033958,4.76009149,39.588474,0.0086,0.0086
ganymede,2460728.656710838,A.D. 2025-02-22 03:45:39.82 TDB,2460728.763228869,A.D. 2025-02-22 06:19:02.97 TDB,153.3860,2460728.709969854,4.87382383,40.534357,0.0086,0.0086
ganymede,2460735.823360309,A.D. 2025-03-01 07:45:38.33 TDB,2460735.930637503,A.D. 2025-03-01 10:20:07.08 TDB,154.4792,2460735.876998906,4.98948899,41.496315,0.0086,0.0086
ganymede,2460742.989856949,A.D. 2025-03-08 11:45:23.64 TDB,2460743.097908410,A.D. 2025-03-08 14:20:59.29 TDB,155.5941,2460743.043882679,5.10542675,42.460539,0.0086,0.0086
ganymede,2460750.156026085,A.D. 2025-03-15 15:44:40.65 TDB,2460750.264814668,A.D. 2025-03-15 18:21:19.99 TDB,156.6556,2460750.210420377,5.22014014,43.414582,0.0086,0.0086
ganymede,2460757.322010370,A.D. 2025-03-22 19:43:41.70 TDB,2460757.431583069,A.D. 2025-03-22 22:21:28.78 TDB,157.7847,2460757.376796720,5.33238443,44.348089,0.0086,0.0086
ganymede,2460764.488095073,A.D. 2025-03-29 23:42:51.41 TDB,2460764.598407853,A.D. 2025-03-30 02:21:42.44 TDB,158.8504,2460764.543251463,5.44099123,45.251344,0.0086,0.0086
ganymede,2460771.654355757,A.D. 2025-04-06 03:42:16.34 TDB,2460771.765451492,A.D. 2025-04-06 06:22:15.01 TDB,159.9779,2460771.709903624,5.54477434,46.114482,0.0086,0.0086
ganymede,2460778.820880218,A.D. 2025-04-13 07:42:04.05 TDB,2460778.932728593,A.D. 2025-04-13 10:23:07.75 TDB,161.0617,2460778.876804406,5.64275275,46.929344,0.0086,0.0086
ganymede,2460785.987490359,A.D. 2025-04-20 11:41:59.17 TDB,2460786.100094317,A.D. 2025-04-20 14:24:08.15 TDB,162.1497,2460786.043792338,5.73415646,47.689525,0.0086,0.0086
ganymede,2460793.153948655,A.D. 2025-04-27 15:41:41.16 TDB,2460793.267320960,A.D. 2025-04-27 18:24:56.53 TDB,163.2561,2460793.210634808,5.81824706,48.388885,0.0086,0.0086
ganymede,2460800.320084081,A.D. 2025-05-04 19:40:55.26 TDB,2460800.434184730,A.D. 2025-05-04 22:25:13.56 TDB,164.3049,2460800.377134405,5.89427656,49.021203,0.0086,0.0086
ganymede,2460807.486053600,A.D. 2025-05-11 23:39:55.03 TDB,2460807.600927901,A.D. 2025-05-12 02:25:20.17 TDB,165.4190,2460807.543490751,5.96169839,49.581934,0.0086,0.0086
ganymede,2460814.652158996,A.D. 2025-05-19 03:39:06.54 TDB,2460814.767766544,A.D. 2025-05-19 06:25:35.03 TDB,166.4749,2460814.709962770,6.02014061,50.067983,0.0086,0.0086
ganymede,2460821.818456425,A.D. 2025-05-26 07:38:34.64 TDB,2460821.934836052,A.D. 2025-05-26 10:26:09.83 TDB,167.5867,2460821.876646239,6.06920882,50.476071,0.0086,0.0086
ganymede,2460828.985008296,A.D. 2025-06-02 11:38:24.72 TDB,2460829.102127654,A.D. 2025-06-02 14:27:03.83 TDB,168.6519,2460829.043567975,6.10849649,50.802816,0.0086,0.0086
ganymede,2460836.151636312,A.D. 2025-06-09 15:38:21.38 TDB,2460836.269491203,A.D. 2025-06-09 18:28:04.04 TDB,169.7110,2460836.210563757,6.13779303,51.046468,0.0086,0.0086
ganymede,2460843.318109504,A.D. 2025-06-16 19:38:04.66 TDB,2460843.436710860,A.D. 2025-06-16 22:28:51.82 TDB,170.7860,2460843.377410182,6.15701518,51.206334,0.0086,0.0086
ganymede,2460850.484260393,A.D. 2025-06-23 23:37:20.10 TDB,2460850.603566226,A.D. 2025-06-24 02:29:08.12 TDB,171.8004,2460850.543913309,6.16604359,51.281421,0.0086,0.0086
ganymede,2460857.650258443,A.D. 2025-07-01 03:36:22.33 TDB,2460857.770312973,A.D. 2025-07-01 06:29:15.04 TDB,172.8785,2460857.710285708,6.16474878,51.270652,0.0086,0.0086
ganymede,2460864.816419668,A.D. 2025-07-08 07:35:38.66 TDB,2460864.937185855,A.D. 2025-07-08 10:29:32.86 TDB,173.9033,2460864.876802761,6.15320986,51.174686,0.0086,0.0086
ganymede,2460871.982781443,A.D. 2025-07-15 11:35:12.32 TDB,2460872.104294768,A.D. 2025-07-15 14:30:11.07 TDB,174.9792,2460872.043538106,6.13159314,50.994905,0.0086,0.0086
ganymede,2460879.149379333,A.D. 2025-07-22 15:35:06.37 TDB,2460879.271605745,A.D. 2025-07-22 18:31:06.74 TDB,176.0060,2460879.210492539,6.10001653,50.732291,0.0086,0.0086
ganymede,2460886.316035168,A.D. 2025-07-29 19:35:05.44 TDB,2460886.438964025,A.D. 2025-07-29 22:32:06.49 TDB,177.0176,2460886.377499597,6.05862059,50.388011,0.0086,0.0086
ganymede,2460893.482528552,A.D. 2025-08-05 23:34:50.47 TDB,2460893.606169421,A.D. 2025-08-06 02:32:53.04 TDB,178.0429,2460893.544348987,6.00776182,49.965031,0.0086,0.0086
ganymede,2460900.648696445,A.D. 2025-08-13 03:34:07.37 TDB,2460900.773006026,A.D. 2025-08-13 06:33:07.72 TDB,179.0058,2460900.710851235,5.94788294,49.467034,0.0086,0.0086
ganymede,2460907.814719592,A.D. 2025-08-20 07:33:11.77 TDB,2460907.939741255,A.D. 2025-08-20 10:33:13.64 TDB,180.0312,2460907.877230424,5.87936713,48.897205,0.0086,0.0086
ganymede,2460914.980926725,A.D. 2025-08-27 11:32:32.07 TDB,2460915.106626002,A.D. 2025-08-27 14:33:32.49 TDB,181.0070,2460915.043776363,5.80267457,48.259373,0.0086,0.0086
ganymede,2460922.147336427,A.D. 2025-09-03 15:32:09.87 TDB,2460922.273745464,A.D. 2025-09-03 18:34:11.61 TDB,182.0290,2460922.210540946,5.71848996,47.559231,0.0086,0.0086
ganymede,2460929.313954953,A.D. 2025-09-10 19:32:05.71 TDB,2460929.441037727,A.D. 2025-09-10 22:35:05.66 TDB,182.9992,2460929.377496339,5.62758596,46.803205,0.0086,0.0086
ganymede,2460936.480605009,A.D. 2025-09-17 23:32:04.27 TDB,2460936.608344798,A.D. 2025-09-18 02:36:00.99 TDB,183.9453,2460936.544474903,5.53070084,45.997436,0.0086,0.0086
ganymede,2460943.647079263,A.D. 2025-09-25 03:31:47.65 TDB,2460943.775484868,A.D. 2025-09-25 06:36:41.89 TDB,184.9041,2460943.711282065,5.42871019,45.149206,0.0086,0.0086
ganymede,2460950.813220327,A.D. 2025-10-02 07:31:02.24 TDB,2460950.942247914,A.D. 2025-10-02 10:36:50.22 TDB,185.7997,2460950.877734121,5.32274006,44.267879,0.0086,0.0086
ganymede,2460957.979221199,A.D. 2025-10-09 11:30:04.71 TDB,2460958.108913127,A.D. 2025-10-09 14:36:50.09 TDB,186.7564,2460958.044067163,5.21398897,43.363424,0.0086,0.0086
ganymede,2460965.145422879,A.D. 2025-10-16 15:29:24.54 TDB,2460965.275745650,A.D. 2025-10-16 18:37:04.42 TDB,187.6648,2460965.210584264,5.10364513,42.445722,0.0086,0.0086
ganymede,2460972.311824020,A.D. 2025-10-23 19:29:01.60 TDB,2460972.442805604,A.D. 2025-10-23 22:37:38.40 TDB,188.6135,2460972.377314812,4.99308338,41.526208,0.0086,0.0086
ganymede,2460979.478399463,A.D. 2025-10-30 23:28:53.71 TDB,2460979.610001113,A.D. 2025-10-31 02:38:24.10 TDB,189.5064,2460979.544200288,4.88392017,40.618325,0.0086,0.0086
ganymede,2460986.644973092,A.D. 2025-11-07 03:28:45.68 TDB,2460986.777171816,A.D. 2025-11-07 06:39:07.64 TDB,190.3662,2460986.711072454,4.77781672,39.735890,0.0086,0.0086
ganymede,2460993.811350947,A.D. 2025-11-14 07:28:20.72 TDB,2460993.944154853,A.D. 2025-11-14 10:39:34.98 TDB,191.2376,2460993.877752900,4.67639652,38.892404,0.0086,0.0086
ganymede,2461000.977382232,A.D. 2025-11-21 11:27:25.82 TDB,2461001.110747739,A.D. 2025-11-21 14:39:28.60 TDB,192.0463,2461001.044064985,4.58145265,38.102780,0.0086,0.0086
ganymede,2461008.143274065,A.D. 2025-11-28 15:26:18.88 TDB,2461008.277243534,A.D. 2025-11-28 18:39:13.84 TDB,192.9160,2461008.210258800,4.49487867,37.382766,0.0086,0.0086
ganymede,2461015.309381200,A.D. 2025-12-05 19:25:30.54 TDB,2461015.443922872,A.D. 2025-12-05 22:39:14.94 TDB,193.7400,2461015.376652036,4.41844952,36.747124,0.0086,0.0086
ganymede,2461022.475684830,A.D. 2025-12-12 23:24:59.17 TDB,2461022.610824406,A.D. 2025-12-13 02:39:35.23 TDB,194.6010,2461022.543254618,4.35374022,36.208953,0.0086,0.0086
ganymede,2461029.642131521,A.D. 2025-12-20 03:24:40.16 TDB,2461029.777829192,A.D. 2025-12-20 06:40:04.44 TDB,195.4046,2461029.709980357,4.30230625,35.781190,0.0086,0.0086
ganymede,2461036.808548736,A.D. 2025-12-27 07:24:18.61 TDB,2461036.944776666,A.D. 2025-12-27 10:40:28.70 TDB,196.1682,2461036.876662701,4.26550999,35.475165,0.0086,0.0086
