moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_io_au,light_travel_min
io,2333015.683810426,1675-06-24 04:24:41.22 TDB,2333015.775728818,1675-06-24 06:37:02.97 TDB,132.3625,2333015.729769622,4.32379167,35.959879
io,2333017.453643104,1675-06-25 22:53:14.76 TDB,2333017.545579776,1675-06-26 01:05:38.09 TDB,132.3888,2333017.499611440,4.33302485,36.036669
io,2333019.223380763,1675-06-27 17:21:40.10 TDB,2333019.315317412,1675-06-27 19:34:03.42 TDB,132.3888,2333019.269349087,4.34310893,36.120536
io,2333020.993052017,1675-06-29 11:49:59.69 TDB,2333021.085014278,1675-06-29 14:02:25.23 TDB,132.4257,2333021.039033148,4.35402580,36.211328
io,2333022.762817737,1675-07-01 06:18:27.45 TDB,2333022.854802720,1675-07-01 08:30:54.95 TDB,132.4584,2333022.808810228,4.36576015,36.308920
io,2333024.532669010,1675-07-03 00:47:02.60 TDB,2333024.624679078,1675-07-03 02:59:32.27 TDB,132.4945,2333024.578674044,4.37829497,36.413169
io,2333026.302480726,1675-07-04 19:15:34.33 TDB,2333026.394494793,1675-07-04 21:28:04.35 TDB,132.5003,2333026.348487759,4.39161141,36.523918
io,2333028.072246354,1675-07-06 13:44:02.08 TDB,2333028.164286656,1675-07-06 15:56:34.37 TDB,132.5380,2333028.118266505,4.40568963,36.641003
io,2333029.842087333,1675-07-08 08:12:36.35 TDB,2333029.934148363,1675-07-08 10:25:10.42 TDB,132.5679,2333029.888117848,4.42051392,36.764293
io,2333031.611974292,1675-07-10 02:41:14.58 TDB,2333031.704057113,1675-07-10 04:53:50.53 TDB,132.5993,2333031.658015703,4.43606740,36.893648
io,2333033.381766093,1675-07-11 21:09:44.59 TDB,2333033.473848611,1675-07-11 23:22:20.52 TDB,132.5988,2333033.427807353,4.45233102,37.028908
io,2333035.151461752,1675-07-13 15:38:06.30 TDB,2333035.243567684,1675-07-13 17:50:44.25 TDB,132.6325,2333035.197514718,4.46928423,37.169904
io,2333036.921212724,1675-07-15 10:06:32.78 TDB,2333037.013340174,1675-07-15 12:19:12.59 TDB,132.6635,2333036.967276449,4.48691001,37.316493
io,2333038.691040005,1675-07-17 04:35:05.86 TDB,2333038.783193914,1675-07-17 06:47:47.95 TDB,132.7016,2333038.737116959,4.50518970,37.468520
io,2333040.460826737,1675-07-18 23:03:35.43 TDB,2333040.552986080,1675-07-19 01:16:18.00 TDB,132.7095,2333040.506906409,4.52410174,37.625807
io,2333042.230571702,1675-07-20 17:32:01.40 TDB,2333042.322759060,1675-07-20 19:44:46.38 TDB,132.7498,2333042.276665381,4.54362271,37.788158
io,2333044.000405225,1675-07-22 12:00:35.01 TDB,2333044.092616599,1675-07-22 14:13:22.07 TDB,132.7844,2333044.046510912,4.56373219,37.955403
io,2333045.770326096,1675-07-24 06:29:16.17 TDB,2333045.862563738,1675-07-24 08:42:05.51 TDB,132.8222,2333045.816444917,4.58440747,38.127354
io,2333047.540176981,1675-07-26 00:57:51.29 TDB,2333047.632416684,1675-07-26 03:10:40.80 TDB,132.8252,2333047.586296833,4.60562209,38.303791
io,2333049.309927303,1675-07-27 19:26:17.72 TDB,2333049.402189854,1675-07-27 21:39:09.20 TDB,132.8581,2333049.356058579,4.62734794,38.484479
io,2333051.079703663,1675-07-29 13:54:46.40 TDB,2333051.171986765,1675-07-29 16:07:39.66 TDB,132.8877,2333051.125845213,4.64956114,38.669221
io,2333052.849542954,1675-07-31 08:23:20.51 TDB,2333052.941851933,1675-07-31 10:36:16.01 TDB,132.9249,2333052.895697444,4.67223778,38.857817
io,2333054.619322628,1675-08-02 02:51:49.48 TDB,2333054.711636249,1675-08-02 05:04:45.37 TDB,132.9316,2333054.665479438,4.69535224,39.050054
io,2333056.389040225,1675-08-03 21:20:13.08 TDB,2333056.481380942,1675-08-03 23:33:11.31 TDB,132.9706,2333056.435210583,4.71887923,39.245722
io,2333058.158833710,1675-08-05 15:48:43.23 TDB,2333058.251200534,1675-08-05 18:01:43.73 TDB,133.0082,2333058.205017122,4.74279844,39.444652
io,2333059.928746963,1675-08-07 10:17:23.74 TDB,2333060.021143799,1675-08-07 12:30:26.82 TDB,133.0514,2333059.974945381,4.76708967,39.646676
io,2333061.698627113,1675-08-09 04:46:01.38 TDB,2333061.791029516,1675-08-09 06:59:04.95 TDB,133.0595,2333061.744828315,4.79172957,39.851600
io,2333063.468427357,1675-08-10 23:14:32.12 TDB,2333063.560853461,1675-08-11 01:27:37.74 TDB,133.0936,2333063.514640409,4.81669367,40.059220
io,2333065.238247012,1675-08-12 17:43:04.54 TDB,2333065.330694818,1675-08-12 19:56:12.03 TDB,133.1248,2333065.284470915,4.84196124,40.269364
io,2333067.008132833,1675-08-14 12:11:42.68 TDB,2333067.100606669,1675-08-14 14:24:52.42 TDB,133.1623,2333067.054369751,4.86751136,40.481858
io,2333068.777945396,1675-08-16 06:40:14.48 TDB,2333068.870422899,1675-08-16 08:53:24.54 TDB,133.1676,2333068.824184148,4.89331958,40.696498
io,2333070.547665923,1675-08-18 01:08:38.34 TDB,2333070.640166799,1675-08-18 03:21:50.41 TDB,133.2013,2333070.593916361,4.91936049,40.913074
io,2333072.317423274,1675-08-19 19:37:05.37 TDB,2333072.409949555,1675-08-19 21:50:19.64 TDB,133.2378,2333072.363686414,4.94561223,41.131403
io,2333074.087303985,1675-08-21 14:05:43.06 TDB,2333074.179861917,1675-08-21 16:19:00.07 TDB,133.2834,2333074.133582951,4.97205280,41.351302
io,2333075.857173465,1675-08-23 08:34:19.79 TDB,2333075.949740288,1675-08-23 10:47:37.56 TDB,133.2962,2333075.903456877,4.99865602,41.572554
io,2333077.626988458,1675-08-25 03:02:51.80 TDB,2333077.719579547,1675-08-25 05:16:11.67 TDB,133.3312,2333077.673284002,5.02539458,41.794932
io,2333079.396833220,1675-08-26 21:31:26.39 TDB,2333079.489448274,1675-08-26 23:44:48.33 TDB,133.3657,2333079.443140747,5.05224530,42.018243
io,2333081.166770089,1675-08-28 16:00:08.94 TDB,2333081.259413100,1675-08-28 18:13:33.29 TDB,133.4059,2333081.213091594,5.07918686,42.242309
io,2333082.936643559,1675-08-30 10:28:46.00 TDB,2333083.029291419,1675-08-30 12:42:10.78 TDB,133.4129,2333082.982967489,5.10619551,42.466933
io,2333084.706408428,1675-09-01 04:57:13.69 TDB,2333084.799075874,1675-09-01 07:10:40.16 TDB,133.4411,2333084.752742151,5.13324784,42.691920
io,2333086.476165763,1675-09-02 23:25:40.72 TDB,2333086.568855979,1675-09-03 01:39:09.16 TDB,133.4739,2333086.522510871,5.16032507,42.917115
io,2333088.246027902,1675-09-04 17:54:16.81 TDB,2333088.338748359,1675-09-04 20:07:47.86 TDB,133.5175,2333088.292388131,5.18741054,43.142378
io,2333090.015874374,1675-09-06 12:22:51.55 TDB,2333090.108605068,1675-09-06 14:36:23.48 TDB,133.5322,2333090.062239721,5.21448421,43.367543
io,2333091.785670805,1675-09-08 06:51:21.96 TDB,2333091.878425100,1675-09-08 09:04:55.93 TDB,133.5662,2333091.832047952,5.24152512,43.592435
io,2333093.555500436,1675-09-10 01:19:55.24 TDB,2333093.648280411,1675-09-10 03:33:31.43 TDB,133.6032,2333093.601890423,5.26851536,43.816906
io,2333095.325457565,1675-09-11 19:48:39.53 TDB,2333095.418267832,1675-09-11 22:02:18.34 TDB,133.6468,2333095.371862699,5.29543835,44.040818
io,2333097.095385380,1675-09-13 14:17:21.30 TDB,2333097.188203634,1675-09-13 16:31:00.79 TDB,133.6583,2333097.141794507,5.32227329,44.263997
io,2333098.865214137,1675-09-15 08:45:54.50 TDB,2333098.958050205,1675-09-15 10:59:35.54 TDB,133.6839,2333098.911632171,5.34899784,44.486258
io,2333100.635008218,1675-09-17 03:14:24.71 TDB,2333100.727865185,1675-09-17 05:28:07.55 TDB,133.7140,2333100.681436702,5.37559229,44.707438
io,2333102.404889300,1675-09-18 21:43:02.44 TDB,2333102.497774088,1675-09-18 23:56:47.68 TDB,133.7541,2333102.451331694,5.40203870,44.927386
io,2333104.174738177,1675-09-20 16:11:37.38 TDB,2333104.267632148,1675-09-20 18:25:23.42 TDB,133.7673,2333104.221185163,5.42831525,45.145921
io,2333105.944517598,1675-09-22 10:40:06.32 TDB,2333106.037431816,1675-09-22 12:53:54.11 TDB,133.7965,2333105.990974707,5.45439924,45.362855
io,2333107.714306977,1675-09-24 05:08:36.12 TDB,2333107.807246733,1675-09-24 07:22:26.12 TDB,133.8332,2333107.760776855,5.48027181,45.578031
io,2333109.484241730,1675-09-25 23:37:18.49 TDB,2333109.577213407,1675-09-26 01:51:11.24 TDB,133.8792,2333109.530727569,5.50591784,45.791322
io,2333111.254186212,1675-09-27 18:06:01.69 TDB,2333111.347169101,1675-09-27 20:19:55.41 TDB,133.8954,2333111.300677656,5.53131981,46.002584
io,2333113.024061636,1675-09-29 12:34:38.93 TDB,2333113.117061823,1675-09-29 14:48:34.14 TDB,133.9203,2333113.070561729,5.55645949,46.211664
io,2333114.793900266,1675-10-01 07:03:12.98 TDB,2333114.886921355,1675-10-01 09:17:10.01 TDB,133.9504,2333114.840410811,5.58132163,46.418437
io,2333116.563827424,1675-10-03 01:31:54.69 TDB,2333116.656875483,1675-10-03 03:45:54.04 TDB,133.9892,2333116.610351454,5.60589412,46.622800
io,2333118.333717309,1675-10-04 20:00:33.18 TDB,2333118.426773545,1675-10-04 22:14:33.23 TDB,134.0010,2333118.380245428,5.63016188,46.824628
io,2333120.103514077,1675-10-06 14:29:03.62 TDB,2333120.196585349,1675-10-06 16:43:04.97 TDB,134.0226,2333120.150049713,5.65410841,47.023786
io,2333121.873276950,1675-10-08 08:57:31.13 TDB,2333121.966370688,1675-10-08 11:11:34.43 TDB,134.0550,2333121.919823819,5.67771954,47.220154
io,2333123.643172919,1675-10-10 03:26:10.14 TDB,2333123.736297950,1675-10-10 05:40:16.14 TDB,134.1000,2333123.689735435,5.70098400,47.413638
io,2333125.413096496,1675-10-11 21:54:51.54 TDB,2333125.506235003,1675-10-12 00:08:58.70 TDB,134.1194,2333125.459665749,5.72388724,47.604119
io,2333127.182977507,1675-10-13 16:23:29.26 TDB,2333127.276132509,1675-10-13 18:37:37.85 TDB,134.1432,2333127.229555008,5.74641244,47.791455
io,2333128.952832995,1675-10-15 10:52:04.77 TDB,2333129.046009441,1675-10-15 13:06:15.22 TDB,134.1741,2333128.999421217,5.76854392,47.975517
io,2333130.722799364,1675-10-17 05:20:49.87 TDB,2333130.816003601,1675-10-17 07:35:02.71 TDB,134.2141,2333130.769401482,5.79026848,48.156194
io,2333132.492748268,1675-10-18 23:49:33.45 TDB,2333132.585961742,1675-10-19 02:03:47.09 TDB,134.2274,2333132.539355005,5.81156982,48.333352
io,2333134.262598722,1675-10-20 18:18:08.53 TDB,2333134.355822945,1675-10-20 20:32:23.10 TDB,134.2429,2333134.309210834,5.83243024,48.506843
io,2333136.032374248,1675-10-22 12:46:37.14 TDB,2333136.125616810,1675-10-22 15:00:53.29 TDB,134.2693,2333136.078995529,5.85283476,48.676542
io,2333137.802253610,1675-10-24 07:15:14.71 TDB,2333137.895524163,1675-10-24 09:29:33.29 TDB,134.3096,2333137.848888886,5.87277343,48.842367
io,2333139.572152631,1675-10-26 01:43:53.99 TDB,2333139.665436420,1675-10-26 03:58:13.71 TDB,134.3287,2333139.618794526,5.89223539,49.004227
io,2333141.342010983,1675-10-27 20:12:29.75 TDB,2333141.435309050,1675-10-27 22:26:50.70 TDB,134.3492,2333141.388660016,5.91120873,49.162024
io,2333143.111842372,1675-10-29 14:41:03.18 TDB,2333143.205161858,1675-10-29 16:55:25.98 TDB,134.3801,2333143.158502115,5.92968308,49.315670
io,2333144.881809648,1675-10-31 09:09:48.35 TDB,2333144.975157665,1675-10-31 11:24:13.62 TDB,134.4211,2333144.928483657,5.94765151,49.465109
io,2333146.651798745,1675-11-02 03:38:35.41 TDB,2333146.745158421,1675-11-02 05:53:01.69 TDB,134.4379,2333146.698478583,5.96510506,49.610266
io,2333148.421710617,1675-11-03 22:07:15.80 TDB,2333148.515078977,1675-11-04 00:21:42.82 TDB,134.4504,2333148.468394797,5.98203262,49.751048
io,2333150.191529341,1675-11-05 16:35:48.14 TDB,2333150.284913500,1675-11-05 18:50:16.53 TDB,134.4732,2333150.238221421,5.99842374,49.887369
io,2333151.961429789,1675-11-07 11:04:27.53 TDB,2333152.054838364,1675-11-07 13:18:58.03 TDB,134.5083,2333152.008134077,6.01427117,50.019168
io,2333153.731334487,1675-11-09 05:33:07.30 TDB,2333153.824754192,1675-11-09 07:47:38.76 TDB,134.5244,2333153.778044339,6.02956600,50.146371
io,2333155.501180063,1675-11-11 00:01:41.96 TDB,2333155.594609327,1675-11-11 02:16:14.25 TDB,134.5381,2333155.547894695,6.04429707,50.268886
io,2333157.270971202,1675-11-12 18:30:11.91 TDB,2333157.364419863,1675-11-12 20:44:45.88 TDB,134.5661,2333157.317695532,6.05845333,50.386620
io,2333159.040900005,1675-11-14 12:58:53.76 TDB,2333159.134376897,1675-11-14 15:13:30.16 TDB,134.6067,2333159.087638451,6.07202658,50.499505
io,2333160.810885584,1675-11-16 07:27:40.51 TDB,2333160.904376332,1675-11-16 09:42:18.12 TDB,134.6267,2333160.857630958,6.08500732,50.607463
io,2333162.580830367,1675-11-18 01:56:23.74 TDB,2333162.674328736,1675-11-18 04:11:02.00 TDB,134.6377,2333162.627579552,6.09738445,50.710400
io,2333164.350689236,1675-11-19 20:24:59.55 TDB,2333164.444202727,1675-11-19 22:39:39.12 TDB,134.6594,2333164.397445981,6.10914796,50.808234
io,2333166.120629793,1675-11-21 14:53:42.41 TDB,2333166.214165984,1675-11-21 17:08:23.94 TDB,134.6921,2333166.167397888,6.12029241,50.900920
io,2333167.890574493,1675-11-23 09:22:25.64 TDB,2333167.984120506,1675-11-23 11:37:08.01 TDB,134.7063,2333167.937347500,6.13081304,50.988417
io,2333169.660443732,1675-11-25 03:51:02.34 TDB,2333169.753993887,1675-11-25 06:05:45.07 TDB,134.7122,2333169.707218810,6.14070398,51.070678
io,2333171.430217252,1675-11-26 22:19:30.77 TDB,2333171.523782292,1675-11-27 00:34:14.79 TDB,134.7337,2333171.476999772,6.14995963,51.147655
io,2333173.200101712,1675-11-28 16:48:08.79 TDB,2333173.293692162,1675-11-28 19:02:55.00 TDB,134.7702,2333173.246896937,6.15857756,51.219328
io,2333174.970051421,1675-11-30 11:16:52.44 TDB,2333175.063656596,1675-11-30 13:31:39.93 TDB,134.7915,2333175.016854009,6.16655537,51.285677
io,2333176.739985574,1675-12-02 05:45:34.75 TDB,2333176.833597279,1675-12-02 08:00:22.80 TDB,134.8009,2333176.786791426,6.17388879,51.346667
io,2333178.509849250,1675-12-04 00:14:10.98 TDB,2333178.603475595,1675-12-04 02:29:00.29 TDB,134.8219,2333178.556662423,6.18057283,51.402257
io,2333180.279812745,1675-12-05 18:42:55.82 TDB,2333180.373461386,1675-12-05 20:57:47.06 TDB,134.8540,2333180.326637066,6.18660465,51.452422
io,2333182.049804461,1675-12-07 13:11:43.11 TDB,2333182.143463714,1675-12-07 15:26:35.26 TDB,134.8693,2333182.096634087,6.19198132,51.497138
io,2333183.819726765,1675-12-09 07:40:24.39 TDB,2333183.913386758,1675-12-09 09:55:16.62 TDB,134.8704,2333183.866556761,6.19669775,51.536364
io,2333185.589522477,1675-12-11 02:08:54.74 TDB,2333185.683192712,1675-12-11 04:23:47.85 TDB,134.8851,2333185.636357595,6.20074772,51.570046
io,2333187.359392096,1675-12-12 20:37:31.48 TDB,2333187.453082910,1675-12-12 22:52:26.36 TDB,134.9148,2333187.406237503,6.20412701,51.598151
io,2333189.129311577,1675-12-14 15:06:12.52 TDB,2333189.223015434,1675-12-14 17:21:08.53 TDB,134.9336,2333189.176163506,6.20683247,51.620652
io,2333190.899214720,1675-12-16 09:34:52.15 TDB,2333190.992922711,1675-12-16 11:49:48.52 TDB,134.9395,2333190.946068715,6.20886016,51.637515
io,2333192.669044997,1675-12-18 04:03:25.49 TDB,2333192.762766475,1675-12-18 06:18:23.02 TDB,134.9589,2333192.715905736,6.21020645,51.648712
io,2333194.438988863,1675-12-19 22:32:08.64 TDB,2333194.532731986,1675-12-20 00:47:08.04 TDB,134.9901,2333194.485860425,6.21087093,51.654238
io,2333196.208998255,1675-12-21 17:00:57.45 TDB,2333196.302753683,1675-12-21 19:15:57.92 TDB,135.0078,2333196.255875968,6.21085554,51.654110
io,2333197.978969903,1675-12-23 11:29:43.00 TDB,2333198.072725102,1675-12-23 13:44:43.45 TDB,135.0075,2333198.025847503,6.21016146,51.648338
io,2333199.748810398,1675-12-25 05:58:17.22 TDB,2333199.842573321,1675-12-25 08:13:18.33 TDB,135.0186,2333199.795691860,6.20878899,51.636923
io,2333201.518701203,1675-12-27 00:26:55.78 TDB,2333201.612480484,1675-12-27 02:41:58.31 TDB,135.0422,2333201.565590844,6.20673975,51.619880
io,2333203.288624284,1675-12-28 18:55:37.14 TDB,2333203.382413972,1675-12-28 21:10:40.57 TDB,135.0572,2333203.335519128,6.20401716,51.597237
io,2333205.058514958,1675-12-30 13:24:15.69 TDB,2333205.152304454,1675-12-30 15:39:19.10 TDB,135.0569,2333205.105409706,6.20062353,51.569013
io,2333206.828305974,1676-01-01 07:52:45.64 TDB,2333206.922105774,1676-01-01 10:07:49.94 TDB,135.0717,2333206.875205874,6.19655983,51.535217
io,2333208.598197828,1676-01-03 02:21:24.29 TDB,2333208.692017328,1676-01-03 04:36:30.30 TDB,135.1001,2333208.645107578,6.19182767,51.495860
io,2333210.368179364,1676-01-04 20:50:10.70 TDB,2333210.462012730,1676-01-04 23:05:17.90 TDB,135.1200,2333210.415096046,6.18643027,51.450972
io,2333212.138163625,1676-01-06 15:18:57.34 TDB,2333212.231996557,1676-01-06 17:34:04.50 TDB,135.1194,2333212.185080091,6.18036956,51.400566
io,2333213.908035304,1676-01-08 09:47:34.25 TDB,2333214.001875239,1676-01-08 12:02:42.02 TDB,135.1295,2333213.954955271,6.17364568,51.344645
io,2333215.677957625,1676-01-10 04:16:15.54 TDB,2333215.771811662,1676-01-10 06:31:24.53 TDB,135.1498,2333215.724884643,6.16625892,51.283212
io,2333217.447913230,1676-01-11 22:44:59.70 TDB,2333217.541776797,1676-01-12 01:00:09.52 TDB,135.1635,2333217.494845013,6.15821217,51.216289
io,2333219.217828916,1676-01-13 17:13:40.42 TDB,2333219.311688207,1676-01-13 19:28:49.86 TDB,135.1574,2333219.264758562,6.14950852,51.143903
io,2333220.987610831,1676-01-15 11:42:09.58 TDB,2333221.081475686,1676-01-15 13:57:19.50 TDB,135.1654,2333221.034543259,6.14015084,51.066077
io,2333222.757456287,1676-01-17 06:10:44.22 TDB,2333222.851336293,1676-01-17 08:25:55.46 TDB,135.1872,2333222.804396290,6.13014322,50.982847
io,2333224.527386519,1676-01-19 00:39:26.20 TDB,2333224.621280644,1676-01-19 02:54:38.65 TDB,135.2075,2333224.574333581,6.11949340,50.894275
io,2333226.297342127,1676-01-20 19:08:10.36 TDB,2333226.391235445,1676-01-20 21:23:22.74 TDB,135.2064,2333226.344288786,6.10820965,50.800431
io,2333228.067204835,1676-01-22 13:36:46.50 TDB,2333228.161104770,1676-01-22 15:51:59.45 TDB,135.2159,2333228.114154803,6.09629911,50.701374
io,2333229.837132839,1676-01-24 08:05:28.28 TDB,2333229.931045470,1676-01-24 10:20:42.33 TDB,135.2342,2333229.884089154,6.08376835,50.597159
io,2333231.607117935,1676-01-26 02:34:14.99 TDB,2333231.701041500,1676-01-26 04:49:29.99 TDB,135.2499,2333231.654079717,6.07062660,50.487862
io,2333233.377080402,1676-01-27 21:02:59.75 TDB,2333233.470998016,1676-01-27 23:18:14.23 TDB,135.2414,2333233.424039209,6.05688299,50.373560
io,2333235.146891638,1676-01-29 15:31:31.44 TDB,2333235.240811157,1676-01-29 17:46:46.08 TDB,135.2441,2333235.193851397,6.04254492,50.254314
io,2333236.916726105,1676-01-31 10:00:05.14 TDB,2333237.010655080,1676-01-31 12:15:20.60 TDB,135.2577,2333236.963690593,6.02761815,50.130172
io,2333238.686621116,1676-02-02 04:28:44.06 TDB,2333238.780562427,1676-02-02 06:44:00.59 TDB,135.2755,2333238.733591772,6.01211075,50.001200
io,2333240.456538004,1676-02-03 22:57:24.88 TDB,2333240.550476522,1676-02-04 01:12:41.17 TDB,135.2715,2333240.503507263,5.99603070,49.867467
io,2333242.226359979,1676-02-05 17:25:57.50 TDB,2333242.320304140,1676-02-05 19:41:14.28 TDB,135.2796,2333242.273332059,5.97938446,49.729024
io,2333243.996250597,1676-02-07 11:54:36.05 TDB,2333244.090205893,1676-02-07 14:09:53.79 TDB,135.2956,2333244.043228245,5.96217710,49.585915
io,2333245.766229057,1676-02-09 06:23:22.19 TDB,2333245.860197390,1676-02-09 08:38:41.05 TDB,135.3144,2333245.813213224,5.94441729,49.438211
io,2333247.536224117,1676-02-11 00:52:09.76 TDB,2333247.630186866,1676-02-11 03:07:28.15 TDB,135.3064,2333247.583205491,5.92611538,49.285999
io,2333249.306078567,1676-02-12 19:20:45.19 TDB,2333249.400042056,1676-02-12 21:36:03.63 TDB,135.3074,2333249.353060311,5.90728159,49.129363
io,2333251.075934616,1676-02-14 13:49:20.75 TDB,2333251.169903501,1676-02-14 16:04:39.66 TDB,135.3152,2333251.122919058,5.88792499,48.968379
io,2333252.845831584,1676-02-16 08:17:59.85 TDB,2333252.939811042,1676-02-16 10:33:19.67 TDB,135.3304,2333252.892821313,5.86805832,48.803153
io,2333254.615736287,1676-02-18 02:46:39.62 TDB,2333254.709709567,1676-02-18 05:01:58.91 TDB,135.3215,2333254.662722927,5.84769573,48.633802
io,2333256.385523053,1676-02-19 21:15:09.19 TDB,2333256.479499006,1676-02-19 23:30:28.71 TDB,135.3254,2333256.432511030,5.82685060,48.460439
io,2333258.155353909,1676-02-21 15:43:42.58 TDB,2333258.249338274,1676-02-21 17:59:02.83 TDB,135.3375,2333258.202346092,5.80553394,48.283153
io,2333259.925284047,1676-02-23 10:12:24.54 TDB,2333260.019283360,1676-02-23 12:27:46.08 TDB,135.3590,2333259.972283704,5.78375973,48.102063
io,2333261.695269945,1676-02-25 04:41:11.32 TDB,2333261.789264577,1676-02-25 06:56:32.46 TDB,135.3523,2333261.742267260,5.76154326,47.917294
io,2333263.465145045,1676-02-26 23:09:48.53 TDB,2333263.559140621,1676-02-27 01:25:09.75 TDB,135.3536,2333263.512142833,5.73889882,47.728966
io,2333265.235024205,1676-02-28 17:38:26.09 TDB,2333265.329023439,1676-02-28 19:53:47.63 TDB,135.3589,2333265.282023822,5.71583724,47.537169
io,2333267.004946839,1676-03-01 12:07:07.41 TDB,2333267.098957091,1676-03-01 14:22:29.89 TDB,135.3748,2333267.051951964,5.69237127,47.342008
io,2333268.774876049,1676-03-03 06:35:49.29 TDB,2333268.868877843,1676-03-03 08:51:11.05 TDB,135.3626,2333268.821876946,5.66851439,47.143597
io,2333270.544663856,1676-03-05 01:04:18.96 TDB,2333270.638664558,1676-03-05 03:19:40.62 TDB,135.3610,2333270.591664207,5.64427905,46.942037
io,2333272.314452156,1676-03-06 19:32:48.67 TDB,2333272.408456580,1676-03-06 21:48:10.65 TDB,135.3664,2333272.361454368,5.61967479,46.737410
io,2333274.084322900,1676-03-08 14:01:25.50 TDB,2333274.178342578,1676-03-08 16:16:48.80 TDB,135.3883,2333274.131332739,5.59471465,46.529823
io,2333275.854264580,1676-03-10 08:30:08.46 TDB,2333275.948280131,1676-03-10 10:45:31.40 TDB,135.3824,2333275.901272356,5.56941474,46.319410
io,2333277.624118946,1676-03-12 02:58:43.88 TDB,2333277.718135925,1676-03-12 05:14:06.94 TDB,135.3844,2333277.671127436,5.54379215,46.106313
io,2333279.393989205,1676-03-13 21:27:20.67 TDB,2333279.488008925,1676-03-13 23:42:43.97 TDB,135.3884,2333279.440999065,5.51786152,45.890655
io,2333281.163926186,1676-03-15 15:56:03.22 TDB,2333281.257959288,1676-03-15 18:11:27.68 TDB,135.4077,2333281.210942737,5.49164055,45.672582
io,2333282.933893416,1676-03-17 10:24:48.39 TDB,2333283.027918324,1676-03-17 12:40:12.14 TDB,135.3959,2333282.980905870,5.46514921,45.452260
io,2333284.703717289,1676-03-19 04:53:21.17 TDB,2333284.797739237,1676-03-19 07:08:44.67 TDB,135.3916,2333284.750728263,5.43840732,45.229854
io,2333286.473502965,1676-03-20 23:21:50.66 TDB,2333286.567523947,1676-03-21 01:37:14.07 TDB,135.3902,2333286.520513456,5.41143084,45.005498
io,2333288.243340930,1676-03-22 17:50:24.66 TDB,2333288.337375867,1676-03-22 20:05:49.27 TDB,135.4103,2333288.290358399,5.38423751,44.779338
io,2333290.013239966,1676-03-24 12:19:03.93 TDB,2333290.107269511,1676-03-24 14:34:28.09 TDB,135.4025,2333290.060254739,5.35684723,44.551540
io,2333291.783051004,1676-03-26 06:47:35.61 TDB,2333291.877081772,1676-03-26 09:02:59.87 TDB,135.4043,2333291.830066388,5.32927970,44.322268
io,2333293.552873290,1676-03-28 01:16:08.25 TDB,2333293.646905883,1676-03-28 03:31:32.67 TDB,135.4069,2333293.599889587,5.30155058,44.091652
io,2333295.322785285,1676-03-29 19:44:48.65 TDB,2333295.416833992,1676-03-29 22:00:14.46 TDB,135.4301,2333295.369809639,5.27367664,43.859831
io,2333297.092767476,1676-03-31 14:13:35.11 TDB,2333297.186809712,1676-03-31 16:29:00.36 TDB,135.4208,2333297.139788594,5.24567656,43.626962
io,2333298.862631930,1676-04-02 08:42:11.40 TDB,2333298.956671946,1676-04-02 10:57:36.46 TDB,135.4176,2333298.909651938,5.21756899,43.393198
io,2333300.632443238,1676-04-04 03:10:43.10 TDB,2333300.726479901,1676-04-04 05:26:07.86 TDB,135.4128,2333300.679461570,5.18936918,43.158667
io,2333302.402287427,1676-04-05 21:39:17.63 TDB,2333302.496337472,1676-04-05 23:54:43.56 TDB,135.4321,2333302.449312450,5.16109461,42.923515
io,2333304.172177162,1676-04-07 16:07:56.11 TDB,2333304.266219726,1676-04-07 18:23:21.38 TDB,135.4213,2333304.219198444,5.13276650,42.687917
io,2333305.941961354,1676-04-09 10:36:25.46 TDB,2333306.036003269,1676-04-09 12:51:50.68 TDB,135.4204,2333305.988982311,5.10440741,42.452062
io,2333307.711725972,1676-04-11 05:04:53.12 TDB,2333307.805767514,1676-04-11 07:20:18.31 TDB,135.4198,2333307.758746743,5.07603701,42.216112
io,2333309.481579175,1676-04-12 23:33:28.44 TDB,2333309.575639017,1676-04-13 01:48:55.21 TDB,135.4462,2333309.528609096,5.04767659,41.980246
io,2333311.251533222,1676-04-14 18:02:12.47 TDB,2333311.345588685,1676-04-14 20:17:38.86 TDB,135.4399,2333311.298560954,5.01935078,41.744668
io,2333313.021408247,1676-04-16 12:30:49.67 TDB,2333313.115463276,1676-04-16 14:46:16.03 TDB,135.4392,2333313.068435762,4.99108490,41.509587
io,2333314.791238754,1676-04-18 06:59:23.03 TDB,2333314.885290245,1676-04-18 09:14:49.08 TDB,135.4341,2333314.838264499,4.96290052,41.275185
io,2333316.561106864,1676-04-20 01:27:59.63 TDB,2333316.655173276,1676-04-20 03:43:26.97 TDB,135.4556,2333316.608140070,4.93481940,41.041641
io,2333318.331021402,1676-04-21 19:56:40.25 TDB,2333318.425080088,1676-04-21 22:12:06.92 TDB,135.4445,2333318.378050745,4.90686576,40.809158
io,2333320.100818800,1676-04-23 14:25:10.74 TDB,2333320.194874973,1676-04-23 16:40:37.20 TDB,135.4409,2333320.147846886,4.87906369,40.577935
io,2333321.870553965,1676-04-25 08:53:35.86 TDB,2333321.964606264,1676-04-25 11:09:01.98 TDB,135.4353,2333321.917580114,4.85143301,40.348138
